UserID,MovieID,Rated
136,156,4
136,169,3
137,3,3
137,127,2
137,8,5
137,103,4
137,26,5
137,48,2
137,116,4
137,90,2
137,85,3
137,22,2
137,54,5
137,24,3
137,22,2
137,108,1
137,114,1
137,72,3
137,113,3
137,160,5
137,29,5
137,58,2
137,30,5
137,131,3
137,69,5
137,13,4
137,55,1
137,160,5
137,174,2
137,172,3
137,101,5
137,107,2
137,119,5
137,181,3
137,118,2
137,176,3
137,53,3
137,161,2
137,31,5
137,134,5
137,4,5
137,92,5
137,171,2
137,162,3
137,79,2
137,17,3
137,191,3
137,112,5
137,41,5
138,118,1
138,143,4
138,23,1
138,61,2
138,98,5
138,90,3
138,121,1
138,124,5
138,109,2
138,92,2
138,89,2
138,138,3
138,76,2
138,1,4
138,179,2
138,13,3
138,68,3
138,2,1
138,114,5
138,56,2
138,163,4
138,149,3
138,185,3
138,49,5
138,77,1
138,106,2
138,125,5
138,64,1
138,78,5
138,79,2
138,46,2
138,25,4
138,99,3
138,52,1
138,141,1
138,36,5
138,60,5
138,144,1
138,4,3
138,96,2
138,176,2
138,171,4
138,40,5
138,84,3
138,95,5
138,136,4
138,180,3
139,183,2
139,93,1
139,187,4
139,146,1
139,108,1
139,167,5
139,168,4
139,91,2
139,162,5
139,169,2
139,133,1
139,170,4
139,162,5
139,145,5
139,97,4
139,185,2
139,6,5
139,173,1
139,54,2
139,137,2
139,81,3
139,38,3
139,12,3
139,7,1
139,26,3
139,81,3
139,115,2
139,156,5
139,25,5
139,18,5
139,129,2
139,19,2
139,192,4
139,8,2
139,35,4
139,10,2
139,88,3
139,31,2
139,104,2
139,86,4
139,87,4
139,80,2
139,47,2
139,150,1
139,26,3
139,51,5
139,29,5
139,13,5
139,16,1
139,84,4
140,21,3
140,6,5
140,165,4
140,173,3
140,134,4
140,17,4
140,16,5
140,69,1
140,124,4
140,139,4
140,58,2
140,135,1
140,121,4
140,115,3
140,49,4
140,69,1
140,55,4
140,107,3
140,81,5
140,172,1
140,48,1
140,76,3
140,78,2
140,182,1
140,151,4
140,183,2
140,82,2
140,53,3
140,127,1
140,73,5
140,56,4
140,141,5
140,186,5
140,157,1
140,168,1
140,113,3
140,109,3
140,11,2
140,33,4
140,186,5
140,68,1
140,60,5
140,51,4
140,9,1
140,133,4
140,42,3
141,133,1
141,109,3
141,11,2
141,29,4
141,88,4
141,14,2
141,125,1
141,179,3
141,64,2
141,146,4
141,38,5
141,62,4
141,192,1
141,136,4
141,103,5
141,188,5
141,101,4
141,138,3
141,111,2
141,7,3
141,69,5
141,53,1
141,7,3
141,70,1
141,98,2
141,173,3
141,168,4
141,107,2
141,83,2
141,81,2
141,74,4
141,46,4
141,59,2
141,113,2
141,153,3
141,85,4
141,143,5
141,50,1
141,135,4
141,84,2
141,89,2
141,25,1
141,39,5
141,20,3
141,170,5
141,5,4
141,2,1
142,171,2
142,98,5
142,74,3
142,62,3
142,110,3
142,131,4
142,3,4
142,40,4
142,24,1
142,146,1
142,100,5
142,122,3
142,37,1
142,121,4
142,149,1
142,78,3
142,14,4
142,162,1
142,161,5
142,32,1
142,49,5
142,170,1
142,185,1
142,86,5
142,135,2
142,29,1
142,19,5
142,103,3
142,36,4
142,41,2
142,61,2
142,120,1
142,191,2
142,25,1
142,1,1
142,18,1
142,46,1
142,31,3
142,67,2
142,35,5
142,88,3
142,168,4
142,117,4
142,118,5
142,97,2
142,7,2
142,99,5
142,123,1
143,163,5
143,13,3
143,140,5
143,121,3
143,158,3
143,100,3
143,168,5
143,112,5
143,128,3
143,175,3
143,151,3
143,72,4
143,35,4
143,193,4
143,120,1
143,43,4
143,85,2
143,133,3
143,183,4
143,1,4
143,52,3
143,152,4
143,166,5
143,78,1
143,184,4
143,110,2
143,60,5
143,104,4
143,105,3
143,79,5
143,174,5
143,118,2
143,155,5
143,180,3
143,31,4
143,86,2
143,71,3
143,3,1
143,189,4
143,167,5
143,82,3
143,186,4
144,164,2
144,128,3
144,169,1
144,140,2
144,145,5
144,34,3
144,127,1
144,135,3
144,83,1
144,176,5
144,92,2
144,184,2
144,57,1
144,193,3
144,27,3
144,105,2
144,80,3
144,43,2
144,1,3
144,33,3
144,146,5
144,178,4
144,181,4
144,172,1
144,93,3
144,150,2
144,97,2
144,52,3
144,5,2
144,187,3
144,76,3
144,121,1
144,7,4
144,157,2
144,29,4
144,14,5
144,133,3
144,81,2
144,103,3
144,32,5
144,149,5
144,44,1
144,117,5
144,185,4
144,177,1
144,62,3
144,6,5
144,11,1
145,192,2
145,163,5
145,81,4
145,62,5
145,56,5
145,147,5
145,106,2
145,19,5
145,128,4
145,91,2
145,18,3
145,177,2
145,30,5
145,111,2
145,67,4
145,100,1
145,25,2
145,92,2
145,114,3
145,183,4
145,65,3
145,110,3
145,48,4
145,173,3
145,44,5
145,12,2
145,187,1
145,80,2
145,97,2
145,161,2
145,132,5
145,27,1
145,142,5
145,82,4
145,79,2
145,16,5
145,185,5
145,46,2
145,108,5
145,129,1
145,138,1
145,119,4
145,142,5
145,69,5
145,47,3
145,69,5
145,49,4
146,62,2
146,156,5
146,31,4
146,122,2
146,179,5
146,53,5
146,45,4
146,175,1
146,74,1
146,100,3
146,52,1
146,40,1
146,187,5
146,67,5
146,79,3
146,176,2
146,26,5
146,55,4
146,183,3
146,150,2
146,182,4
146,14,5
146,121,4
146,44,2
146,164,2
146,125,3
146,111,4
146,73,1
146,172,4
146,36,1
146,169,2
146,188,2
146,2,3
146,29,3
146,106,5
146,136,1
146,167,3
146,123,3
146,12,5
146,95,2
146,75,4
146,60,5
146,117,2
146,61,3
146,141,4
146,93,5
146,138,4
146,110,4
147,40,5
147,64,4
147,48,3
147,122,1
147,7,3
147,70,3
147,13,5
147,137,3
147,158,5
147,89,1
147,69,2
147,144,5
147,21,3
147,124,4
147,41,5
147,93,1
147,83,1
147,73,3
147,36,2
147,106,5
147,58,3
147,134,4
147,149,3
147,9,4
147,107,3
147,182,3
147,3,5
147,5,3
147,112,1
147,8,5
147,156,5
147,45,5
147,140,4
147,131,2
147,109,4
147,103,3
147,116,2
147,75,5
147,27,2
147,189,5
147,181,5
147,96,4
147,6,1
147,16,3
148,74,4
148,92,1
148,133,3
148,165,5
148,37,3
148,77,3
148,174,1
148,136,4
148,126,1
148,131,5
148,142,1
148,67,3
148,163,3
148,61,5
148,5,4
148,174,1
148,59,4
148,76,5
148,79,5
148,43,5
148,129,5
148,112,5
148,8,3
148,25,2
148,59,4
148,81,2
148,26,2
148,184,4
148,111,5
148,34,3
148,103,4
148,90,4
148,91,4
148,120,1
148,70,2
148,14,4
148,28,4
148,184,4
148,58,1
148,100,5
148,150,1
148,178,1
148,161,4
148,33,1
148,64,3
148,71,5
148,38,1
149,97,5
149,43,4
149,167,4
149,170,2
149,9,3
149,20,5
149,113,5
149,171,2
149,126,5
149,153,2
149,41,4
149,47,1
149,146,2
149,68,4
149,180,4
149,169,5
149,161,2
149,23,3
149,193,5
149,155,4
149,157,4
149,185,5
149,121,5
149,72,2
149,176,5
149,168,2
149,94,4
149,29,4
149,101,2
149,48,1
149,134,1
149,147,3
149,11,1
149,32,2
149,171,2
149,17,1
149,80,2
149,7,5
149,120,1
149,80,2
149,189,1
149,67,4
149,42,2
149,110,1
149,79,5
149,16,5
149,136,4
149,59,2
149,82,2
149,151,2
150,39,3
150,159,3
150,139,4
150,112,5
150,134,2
150,118,2
150,158,4
150,166,4
150,17,4
150,180,4
150,166,4
150,64,3
150,46,4
150,104,4
150,110,2
150,111,1
150,2,3
150,99,5
150,122,5
150,37,1
150,162,1
150,138,5
150,150,4
150,141,3
150,13,4
150,30,4
150,50,2
150,153,3
150,10,5
150,130,3
150,152,4
150,160,5
150,24,3
150,156,3
150,15,3
150,154,4
150,186,2
150,20,2
150,188,2
150,11,1
150,106,1
150,136,5
150,192,3
150,77,3
150,190,3
150,184,5
151,10,4
151,187,4
151,98,3
151,86,3
151,104,2
151,1,5
151,174,2
151,97,4
151,176,1
151,135,2
151,181,1
151,61,1
151,65,5
151,163,3
151,127,5
151,145,1
151,19,4
151,64,4
151,47,2
151,175,5
151,51,1
151,166,2
151,55,3
151,170,1
151,87,4
151,189,2
151,12,5
151,75,1
151,150,5
151,138,1
151,184,5
151,191,3
151,62,3
151,58,3
151,149,3
151,56,5
151,164,1
151,192,4
151,49,5
151,143,4
151,26,1
151,28,3
151,93,4
151,81,2
151,69,4
151,112,2
151,12,5
151,16,4
152,105,4
152,92,4
152,14,4
152,12,1
152,128,2
152,71,4
152,184,5
152,48,1
152,110,3
152,7,4
152,58,2
152,125,3
152,95,3
152,175,2
152,183,4
152,164,5
152,8,2
152,32,4
152,7,4
152,54,2
152,112,1
152,127,3
152,79,1
152,140,2
152,169,5
152,62,4
152,160,5
152,124,5
152,56,2
152,159,2
152,109,4
152,107,4
152,76,1
152,186,2
152,59,5
152,137,1
152,55,5
152,53,5
152,121,5
152,137,1
152,4,5
152,99,2
152,87,1
152,1,3
152,82,4
152,18,3
152,151,3
152,148,4
153,45,3
153,72,5
153,109,2
153,13,1
153,148,3
153,14,2
153,31,5
153,49,4
153,165,3
153,122,4
153,182,3
153,178,1
153,104,3
153,110,2
153,19,2
153,85,1
153,89,5
153,172,1
153,80,1
153,15,4
153,137,3
153,26,5
153,61,2
153,9,4
153,190,1
153,28,5
153,182,3
153,29,4
153,13,1
153,140,2
153,147,4
153,34,3
153,177,4
153,170,4
153,55,2
153,36,2
153,60,3
153,59,4
153,51,1
153,43,4
153,2,1
153,187,1
153,96,4
153,175,1
153,91,5
154,149,5
154,65,2
154,125,3
154,37,4
154,112,3
154,91,5
154,75,4
154,144,3
154,18,2
154,159,2
154,109,2
154,64,1
154,60,1
154,151,4
154,86,4
154,16,1
154,152,3
154,69,2
154,97,2
154,18,2
154,23,5
154,117,5
154,9,1
154,117,5
154,111,5
154,28,1
154,104,2
154,52,2
154,58,1
154,77,5
154,126,1
154,149,5
154,51,1
154,184,4
154,25,5
154,139,5
154,79,4
154,132,5
154,136,4
154,35,5
154,32,4
154,27,1
154,85,5
154,27,1
154,81,4
154,92,5
154,39,4
155,84,4
155,162,4
155,132,3
155,102,1
155,182,1
155,28,5
155,103,5
155,182,1
155,115,5
155,163,3
155,156,2
155,159,1
155,79,1
155,119,5
155,10,2
155,133,1
155,190,2
155,112,3
155,99,2
155,17,2
155,6,2
155,188,3
155,141,4
155,95,4
155,41,1
155,182,1
155,61,3
155,3,4
155,191,1
155,55,5
155,22,1
155,144,1
155,149,3
155,143,1
155,83,4
155,151,2
155,129,5
155,178,4
155,172,5
155,75,3
155,43,5
155,131,1
155,113,4
155,13,4
156,156,2
156,175,2
156,148,1
156,42,2
156,13,1
156,4,2
156,69,4
156,24,4
156,11,1
156,59,2
156,178,5
156,41,3
156,192,2
156,53,3
156,134,4
156,33,5
156,67,2
156,120,3
156,125,5
156,153,2
156,40,1
156,124,2
156,91,1
156,15,2
156,136,2
156,2,5
156,158,3
156,49,4
156,104,5
156,32,1
156,182,3
156,72,3
156,50,5
156,86,5
156,190,5
156,110,4
156,147,2
156,103,2
156,189,5
156,100,4
156,92,3
156,21,5
156,141,5
156,128,2
156,22,5
157,115,3
157,154,5
157,172,4
157,134,4
157,24,4
157,153,5
157,188,3
157,137,1
157,51,5
157,70,2
157,151,2
157,26,4
157,71,2
157,84,3
157,139,2
157,168,3
157,2,3
157,82,3
157,31,2
157,162,4
157,44,1
157,193,4
157,95,1
157,105,2
157,78,4
157,107,1
157,179,1
157,193,4
157,157,4
157,14,5
157,162,4
157,43,3
157,79,2
157,98,5
157,46,5
157,110,5
157,84,3
157,177,1
157,158,4
157,63,3
157,80,3
157,10,4
157,183,5
157,173,5
157,138,2
157,180,4
158,24,3
158,22,3
158,52,1
158,98,2
158,11,4
158,42,3
158,10,5
158,56,4
158,112,5
158,49,5
158,147,5
158,50,1
158,193,4
158,152,3
158,63,1
158,120,3
158,157,4
158,21,3
158,127,3
158,142,3
158,36,1
158,84,5
158,163,5
158,8,1
158,123,1
158,124,4
158,192,4
158,179,3
158,150,5
158,72,4
158,27,2
158,53,4
158,46,2
158,61,1
158,111,2
158,120,3
158,169,1
158,1,4
158,67,2
158,113,4
158,45,4
158,173,5
158,86,3
158,128,3
158,186,4
158,26,2
159,192,4
159,24,2
159,4,5
159,171,5
159,87,3
159,128,3
159,188,1
159,38,5
159,54,3
159,17,4
159,44,3
159,177,3
159,113,3
159,30,2
159,185,5
159,40,3
159,134,4
159,43,5
159,119,2
159,147,2
159,188,1
159,58,4
159,58,4
159,69,1
159,18,1
159,68,2
159,131,3
159,130,2
159,155,1
159,116,4
159,138,1
159,161,3
159,26,4
159,154,4
159,25,1
159,170,2
159,98,2
159,152,5
159,57,2
159,51,4
159,78,2
159,175,3
159,174,2
159,118,4
159,157,1
159,189,3
160,171,1
160,82,5
160,39,4
160,155,3
160,86,2
160,128,4
160,10,2
160,187,5
160,144,3
160,103,5
160,167,4
160,113,5
160,51,5
160,165,2
160,125,2
160,10,2
160,121,4
160,31,2
160,46,2
160,161,5
160,83,3
160,19,1
160,56,3
160,151,3
160,173,4
160,131,4
160,158,1
160,118,2
160,14,5
160,148,2
160,62,5
160,83,3
160,94,1
160,53,1
160,129,1
160,191,5
160,191,5
160,90,2
160,152,5
160,166,5
160,17,4
160,67,1
160,145,4
160,177,4
160,76,5
160,115,5
160,138,1
160,130,4
160,73,1
161,37,5
161,131,3
161,168,4
161,67,5
161,145,4
161,69,1
161,157,4
161,115,1
161,146,5
161,188,2
161,14,4
161,36,3
161,152,2
161,53,1
161,97,4
161,137,4
161,176,1
161,98,5
161,15,1
161,169,5
161,58,2
161,26,1
161,126,2
161,191,4
161,178,4
161,47,2
161,94,5
161,14,4
161,9,4
161,165,3
161,146,5
161,127,2
161,87,2
161,74,5
161,32,3
161,117,4
161,9,4
161,82,1
161,64,5
161,44,3
161,11,3
161,87,2
161,25,3
161,154,1
161,38,5
161,8,1
161,50,5
161,162,2
161,76,1
162,137,5
162,26,2
162,125,2
162,75,2
162,72,4
162,88,3
162,44,4
162,167,3
162,30,4
162,45,2
162,75,2
162,2,2
162,67,3
162,101,1
162,19,2
162,158,1
162,16,3
162,62,5
162,172,4
162,14,3
162,187,2
162,105,4
162,156,5
162,18,1
162,177,3
162,124,1
162,182,4
162,138,2
162,5,1
162,9,5
162,107,5
162,91,3
162,57,3
162,47,4
162,20,5
162,162,5
162,7,4
162,78,4
162,119,4
162,133,1
162,189,2
162,85,4
162,183,3
162,40,1
162,154,3
162,29,4
162,185,1
162,97,3
162,3,4
163,183,1
163,83,2
163,184,3
163,111,1
163,188,1
163,127,4
163,139,2
163,103,5
163,181,2
163,76,2
163,10,4
163,133,3
163,170,4
163,108,4
163,123,2
163,193,3
163,117,3
163,149,2
163,129,2
163,177,4
163,175,5
163,191,1
163,164,5
163,62,4
163,166,1
163,82,4
163,85,4
163,12,1
163,38,1
163,180,4
163,41,3
163,135,1
163,99,4
163,27,1
163,101,5
163,53,4
163,66,1
163,48,3
163,184,3
163,34,5
163,155,4
163,8,5
163,56,4
163,42,2
163,55,2
164,124,1
164,120,4
164,182,1
164,138,2
164,149,4
164,84,5
164,130,2
164,102,2
164,66,1
164,25,5
164,95,3
164,187,5
164,7,5
164,122,3
164,40,2
164,101,3
164,43,4
164,73,5
164,88,4
164,193,5
164,176,3
164,123,4
164,65,3
164,9,3
164,78,5
164,127,5
164,80,5
164,171,5
164,107,1
164,170,1
164,153,3
164,145,4
164,151,2
164,131,4
164,60,2
164,45,5
164,2,1
164,77,4
164,56,3
164,126,2
164,146,5
164,76,1
164,177,4
164,46,4
165,164,2
165,56,3
165,147,1
165,22,1
165,97,1
165,117,5
165,12,4
165,186,5
165,170,5
165,72,4
165,188,2
165,122,2
165,104,1
165,38,2
165,147,1
165,88,2
165,167,3
165,154,3
165,179,2
165,46,5
165,182,3
165,95,4
165,133,5
165,28,2
165,88,2
165,148,2
165,139,5
165,3,4
165,86,4
165,153,2
165,11,2
165,48,4
165,13,5
165,1,4
165,17,4
165,174,3
165,97,1
165,54,3
165,27,1
165,172,5
165,115,3
165,71,3
165,57,2
165,91,2
165,16,2
165,166,1
165,93,3
166,134,4
166,49,1
166,47,2
166,68,5
166,4,4
166,125,5
166,191,1
166,144,5
166,11,3
166,128,5
166,39,1
166,153,3
166,107,3
166,42,5
166,170,5
166,45,3
166,115,2
166,43,2
166,25,1
166,92,5
166,57,4
166,189,3
166,75,3
166,20,3
166,64,2
166,182,5
166,166,1
166,100,4
166,85,4
166,130,2
166,59,1
166,53,4
166,103,3
166,29,3
166,124,5
166,131,1
166,72,2
166,116,2
166,106,5
166,14,2
166,77,5
166,70,1
166,160,3
166,169,3
166,3,3
167,30,1
167,85,3
167,160,3
167,187,2
167,103,1
167,151,1
167,1,3
167,41,5
167,190,1
167,97,4
167,139,3
167,49,2
167,50,2
167,54,5
167,39,2
167,169,2
167,115,1
167,28,2
167,18,5
167,23,1
167,168,3
167,40,3
167,99,1
167,42,3
167,47,5
167,112,1
167,161,2
167,45,1
167,22,2
167,100,1
167,66,2
167,106,3
167,17,1
167,150,4
167,72,3
167,131,4
167,70,3
167,78,4
167,155,5
167,89,1
167,136,3
167,119,5
167,167,2
167,14,5
167,59,3
167,109,2
168,67,3
168,147,4
168,152,3
168,42,3
168,85,1
168,133,5
168,144,1
168,97,1
168,26,5
168,127,1
168,5,5
168,162,2
168,120,1
168,65,5
168,89,1
168,114,4
168,150,3
168,23,2
168,48,5
168,95,3
168,187,1
168,69,3
168,59,1
168,156,2
168,191,5
168,159,5
168,107,5
168,94,4
168,52,4
168,58,4
168,90,1
168,165,5
168,138,2
168,135,4
168,161,2
168,169,3
168,180,4
168,170,1
168,49,5
168,77,1
168,179,5
168,28,5
168,22,1
168,184,5
168,30,2
168,64,2
168,154,2
169,170,3
169,92,2
169,31,4
169,171,1
169,157,3
169,193,1
169,86,4
169,112,4
169,163,3
169,109,1
169,100,3
169,173,4
169,140,5
169,107,4
169,4,3
169,142,3
169,168,1
169,75,2
169,176,4
169,128,5
169,11,4
169,171,1
169,77,1
169,7,4
169,172,2
169,44,2
169,185,5
169,124,1
169,152,3
169,60,2
169,130,5
169,69,5
169,113,5
169,39,3
169,59,1
169,88,4
169,189,3
169,185,5
169,84,2
169,123,5
169,110,3
169,34,3
169,64,3
169,1,4
169,154,5
169,182,3
169,90,2
169,70,1
169,85,1
170,26,5
170,149,5
170,133,5
170,43,3
170,134,1
170,112,4
170,153,1
170,182,2
170,187,1
170,165,3
170,19,2
170,35,2
170,158,5
170,14,1
170,118,4
170,168,3
170,68,4
170,164,2
170,131,5
170,50,3
170,137,4
170,184,4
170,154,4
170,78,5
170,152,5
170,90,1
170,76,2
170,41,2
170,175,4
170,159,4
170,172,3
170,132,1
170,113,2
170,84,2
170,106,2
170,85,4
170,144,4
170,109,2
170,163,5
170,11,3
170,185,1
170,59,2
170,123,4
170,132,1
170,41,2
170,164,2
170,115,2
171,93,2
171,52,3
171,169,3
171,17,4
171,106,2
171,181,3
171,97,1
171,59,2
171,3,2
171,184,1
171,158,4
171,171,2
171,69,4
171,176,4
171,21,5
171,82,3
171,62,4
171,188,2
171,124,4
171,116,5
171,151,4
171,190,3
171,56,1
171,127,2
171,145,5
171,40,4
171,155,2
171,78,5
171,38,5
171,34,4
171,103,4
171,14,3
171,15,2
171,80,1
171,182,5
171,159,1
171,2,1
171,140,3
171,150,1
171,75,3
171,91,2
171,81,5
171,137,1
171,79,5
171,71,1
171,185,4
171,121,1
171,84,3
171,50,3
172,97,3
172,148,4
172,134,4
172,96,5
172,159,4
172,14,1
172,176,1
172,14,1
172,125,4
172,39,3
172,111,2
172,165,3
172,154,1
172,131,3
172,19,2
172,160,3
172,99,3
172,76,1
172,137,1
172,64,3
172,113,5
172,74,3
172,167,5
172,90,4
172,102,2
172,86,4
172,155,3
172,139,5
172,140,1
172,103,1
172,9,4
172,151,4
172,82,3
172,5,1
172,193,3
172,21,2
172,100,1
172,13,5
172,4,1
172,11,3
172,33,3
172,15,4
172,73,2
172,178,1
172,78,3
172,78,3
172,122,5
172,146,5
172,51,1
173,51,4
173,182,2
173,177,4
173,100,1
173,191,2
173,113,3
173,99,4
173,105,5
173,115,3
173,169,3
173,81,4
173,119,4
173,44,4
173,62,4
173,12,1
173,164,1
173,134,2
173,5,4
173,101,4
173,144,5
173,42,5
173,128,2
173,99,4
173,131,1
173,192,4
173,52,5
173,193,4
173,189,2
173,171,3
173,168,1
173,126,5
173,117,2
173,98,1
173,8,4
173,6,2
173,65,5
173,127,3
173,151,4
173,68,5
173,186,4
173,185,5
173,14,3
173,162,1
173,15,4
173,86,2
173,104,3
173,124,5
174,107,4
174,137,3
174,30,4
174,135,3
174,191,5
174,65,3
174,29,1
174,185,3
174,59,5
174,2,5
174,31,5
174,40,1
174,186,1
174,84,3
174,139,4
174,77,1
174,120,2
174,106,4
174,83,3
174,172,5
174,6,2
174,95,4
174,26,4
174,87,3
174,76,4
174,69,2
174,19,2
174,147,2
174,159,3
174,71,3
174,152,2
174,58,1
174,174,3
174,111,3
174,103,1
174,110,2
174,175,2
174,105,5
174,90,1
174,14,3
174,28,2
174,180,3
174,64,3
174,183,3
174,112,5
175,95,3
175,125,2
175,3,3
175,50,4
175,177,4
175,51,1
175,38,5
175,191,2
175,30,3
175,58,5
175,54,3
175,80,1
175,45,2
175,25,5
175,57,4
175,165,4
175,193,5
175,42,5
175,144,5
175,163,4
175,138,2
175,102,5
175,97,5
175,91,3
175,68,2
175,164,4
175,174,2
175,52,5
175,16,4
175,172,2
175,103,2
175,40,5
175,60,2
175,149,2
175,4,1
175,143,2
175,12,4
175,66,5
175,155,3
175,104,2
175,162,4
175,139,1
175,173,1
176,101,3
176,131,5
176,178,4
176,105,3
176,177,3
176,94,2
176,43,4
176,12,2
176,174,5
176,116,4
176,9,1
176,165,3
176,104,4
176,95,4
176,60,2
176,59,5
176,25,1
176,38,2
176,108,5
176,163,4
176,102,4
176,21,1
176,171,3
176,89,1
176,48,4
176,127,4
176,92,4
176,145,5
176,51,3
176,52,1
176,61,3
176,10,4
176,191,1
176,55,3
176,167,2
176,84,5
176,97,5
176,82,4
176,126,3
176,151,2
176,79,5
176,78,2
176,42,3
176,164,5
176,79,5
176,152,4
176,26,4
177,184,3
177,20,4
177,82,2
177,159,5
177,132,5
177,120,3
177,55,1
177,96,2
177,190,3
177,15,2
177,105,3
177,26,1
177,73,1
177,118,5
177,153,2
177,129,4
177,58,1
177,61,2
177,77,4
177,64,2
177,46,5
177,26,1
177,113,2
177,69,1
177,109,1
177,116,5
177,143,1
177,109,1
177,60,5
177,120,3
177,1,5
177,90,4
177,162,5
177,100,1
177,173,3
177,21,4
177,28,3
177,106,1
177,102,5
177,110,3
177,43,3
177,167,4
177,59,1
177,63,2
177,49,4
177,134,2
177,38,4
177,169,3
177,126,1
178,60,5
178,158,5
178,189,1
178,71,1
178,134,2
178,20,1
178,98,2
178,77,4
178,93,3
178,54,2
178,179,4
178,70,2
178,6,4
178,107,3
178,80,4
178,3,1
178,17,3
178,120,1
178,163,1
178,181,5
178,171,2
178,144,1
178,142,1
178,115,2
178,4,4
178,191,2
178,44,1
178,155,5
178,49,1
178,79,4
178,1,2
178,174,2
178,80,4
178,127,5
178,88,4
178,140,4
178,152,5
178,114,4
178,62,5
178,112,3
178,32,5
178,43,4
178,76,3
178,125,1
178,132,2
178,139,1
178,19,4
178,143,2
178,187,3
178,31,1
179,27,1
179,69,5
179,92,4
179,14,1
179,157,3
179,178,1
179,177,5
179,161,4
179,113,1
179,142,2
179,136,5
179,115,2
179,3,2
179,96,2
179,10,1
179,96,2
179,164,4
179,17,1
179,166,4
179,107,1
179,94,3
179,168,2
179,55,5
179,44,3
179,121,3
179,101,2
179,152,5
179,30,5
179,148,1
179,133,4
179,172,1
179,159,2
179,138,1
179,103,4
179,145,4
179,191,5
179,29,1
179,147,1
179,28,1
179,33,4
179,40,2
179,78,5
179,127,2
179,98,2
179,85,5
179,180,5
179,102,2
179,185,2
179,155,1
180,4,4
180,120,3
180,43,5
180,28,2
180,50,5
180,121,3
180,55,4
180,61,1
180,125,4
180,136,4
180,85,3
180,131,4
180,3,1
180,52,3
180,58,2
180,48,1
180,68,2
180,37,5
180,123,3
180,8,3
180,29,2
180,128,4
180,162,1
180,26,4
180,188,5
180,158,2
180,192,3
180,87,3
180,152,4
180,24,1
180,108,3
180,185,1
180,124,1
180,81,2
180,191,3
180,38,1
180,113,5
180,26,4
180,76,1
180,107,4
180,119,1
180,88,3
180,193,1
180,27,3
180,6,3
180,18,5
181,76,3
181,92,5
181,50,3
181,88,2
181,94,1
181,71,5
181,41,5
181,50,3
181,73,2
181,140,2
181,106,5
181,78,4
181,24,4
181,189,4
181,77,4
181,44,1
181,16,3
181,109,2
181,119,4
181,46,1
181,79,4
181,105,4
181,173,3
181,67,3
181,72,2
181,183,3
181,141,1
181,116,4
181,48,2
181,133,4
181,11,2
181,55,5
181,95,5
181,177,5
181,118,5
181,99,3
181,95,5
181,75,4
181,91,4
181,139,4
181,106,5
181,81,4
181,45,4
182,15,2
182,152,2
182,24,2
182,182,4
182,10,4
182,3,2
182,137,2
182,106,3
182,169,4
182,149,1
182,64,2
182,92,2
182,183,2
182,150,4
182,102,2
182,75,4
182,120,2
182,71,5
182,121,2
182,58,5
182,40,1
182,187,4
182,59,4
182,73,3
182,111,3
182,28,3
182,62,2
182,138,2
182,78,2
182,36,4
182,176,1
182,99,1
182,114,5
182,79,5
182,98,1
182,129,4
182,29,2
182,81,2
182,160,1
182,166,3
182,26,2
182,35,2
182,5,5
182,4,3
182,154,5
183,61,4
183,191,1
183,107,5
183,89,4
183,156,5
183,59,5
183,162,3
183,68,1
183,23,1
183,185,4
183,181,3
183,35,3
183,78,4
183,50,2
183,37,5
183,137,3
183,52,1
183,87,3
183,112,2
183,39,5
183,32,4
183,69,5
183,75,1
183,67,2
183,40,3
183,148,3
183,63,4
183,100,2
183,178,5
183,184,2
183,146,1
183,188,5
183,111,4
183,82,4
183,110,4
183,42,4
183,167,1
183,138,1
183,62,5
183,179,3
183,177,2
183,122,2
183,190,1
183,98,5
183,34,5
184,123,4
184,134,2
184,174,3
184,18,5
184,97,5
184,161,1
184,73,5
184,101,5
184,46,2
184,40,4
184,147,3
184,25,3
184,96,2
184,50,4
184,32,1
184,170,5
184,97,5
184,185,5
184,89,2
184,86,1
184,157,4
184,57,5
184,133,1
184,105,4
184,49,3
184,19,3
184,118,5
184,23,4
184,188,1
184,130,5
184,120,3
184,19,3
184,176,3
184,67,3
184,135,5
184,45,5
184,54,1
184,189,1
184,69,5
184,31,1
184,129,2
184,169,4
184,172,5
184,90,4
184,16,1
185,145,4
185,86,5
185,162,5
185,145,4
185,40,3
185,153,2
185,132,2
185,74,1
185,2,5
185,27,5
185,172,5
185,40,3
185,99,3
185,65,4
185,135,5
185,14,1
185,138,5
185,18,3
185,176,5
185,149,3
185,158,3
185,1,5
185,24,3
185,72,5
185,192,2
185,90,3
185,77,3
185,165,5
185,57,5
185,31,5
185,150,2
185,68,4
185,188,1
185,126,5
185,122,2
185,13,4
185,125,4
185,108,3
185,185,2
185,52,4
185,17,2
185,137,3
185,12,3
185,103,1
185,193,4
186,121,4
186,52,4
186,61,2
186,64,5
186,147,4
186,181,2
186,92,2
186,88,4
186,123,3
186,106,3
186,165,2
186,6,3
186,59,1
186,117,5
186,32,3
186,127,2
186,138,4
186,144,2
186,74,4
186,170,4
186,184,2
186,53,2
186,102,3
186,166,2
186,56,3
186,13,2
186,25,3
186,8,5
186,118,5
186,192,4
186,180,5
186,100,1
186,174,5
186,96,1
186,7,5
186,126,4
186,45,1
186,97,5
186,43,4
186,25,3
186,137,3
186,33,4
186,2,3
